"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","LA_CODE","PATIENT_TYPE","DENTAL_TREATMENT_BAND","COT","UDA","GROUP","POP","COTPer1000","UDAPer1000"
"2060",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2061",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Child","Urgent/Occasional",182,218.4,"Child",NA,NA,NA
"2062",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Band 1",1032,1032,"Adult",NA,NA,NA
"2063",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Band 2",654,1962,"Adult",NA,NA,NA
"2064",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Band 3",264,3168,"Adult",NA,NA,NA
"2065",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2066",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2067",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2068",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2069",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2070",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Non-paying adult","Urgent/Occasional",480,576,"Adult",NA,NA,NA
"2071",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Band 1",5352,5352,"Adult",NA,NA,NA
"2072",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Band 2",2197,6591,"Adult",NA,NA,NA
"2073",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Band 3",382,4584,"Adult",NA,NA,NA
"2074",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2075",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Free - Bridge Repairs",1,1.2,"Adult",NA,NA,NA
"2076",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Free - Denture Repair",52,52,"Adult",NA,NA,NA
"2077",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2078",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Free - Removal of sutures",1,1,"Adult",NA,NA,NA
"2079",2018-09-30,"06D","E38000211","HEREFORDSHIRE AND WORCESTERSHIRE","E10000034","Paying adult","Urgent/Occasional",924,1108.8,"Adult",NA,NA,NA
"2080",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Band 1",35529,35529,"Child",NA,NA,NA
"2081",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Band 2",14386,43158,"Child",NA,NA,NA
"2082",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Band 3",308,3696,"Child",NA,NA,NA
"2083",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Free - Arrest of Bleeding",1,1.2,"Child",NA,NA,NA
"2084",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"2085",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Free - Denture Repair",1,1,"Child",NA,NA,NA
"2086",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"2087",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2088",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Child","Urgent/Occasional",1667,2000.4,"Child",NA,NA,NA
"2089",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Band 1",13000,13000,"Adult",NA,NA,NA
"2090",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Band 2",14136,42408,"Adult",NA,NA,NA
"2091",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Band 3",6576,78912,"Adult",NA,NA,NA
"2092",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2093",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2094",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2095",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2096",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2097",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Non-paying adult","Urgent/Occasional",5250,6300,"Adult",NA,NA,NA
"2098",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Band 1",39230,39230,"Adult",NA,NA,NA
"2099",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Band 2",17441,52323,"Adult",NA,NA,NA
"2100",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Band 3",3150,37800,"Adult",NA,NA,NA
"2101",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Free - Arrest of Bleeding",1,1.2,"Adult",NA,NA,NA
"2102",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Free - Bridge Repairs",1,1.2,"Adult",NA,NA,NA
"2103",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Free - Denture Repair",529,529,"Adult",NA,NA,NA
"2104",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2105",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Free - Removal of sutures",4,4,"Adult",NA,NA,NA
"2106",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000025","Paying adult","Urgent/Occasional",4861,5833.2,"Adult",NA,NA,NA
"2107",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Band 1",7751,7751,"Child",NA,NA,NA
"2108",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Band 2",2037,6111,"Child",NA,NA,NA
"2109",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Band 3",61,732,"Child",NA,NA,NA
"2110",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"2111",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"2112",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"2113",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"2114",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2115",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Child","Urgent/Occasional",318,381.6,"Child",NA,NA,NA
"2116",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Band 1",1932,1932,"Adult",NA,NA,NA
"2117",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Band 2",1740,5220,"Adult",NA,NA,NA
"2118",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Band 3",867,10404,"Adult",NA,NA,NA
"2119",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2120",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2121",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2122",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2123",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2124",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Non-paying adult","Urgent/Occasional",792,950.4,"Adult",NA,NA,NA
"2125",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Band 1",11318,11318,"Adult",NA,NA,NA
"2126",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Band 2",3980,11940,"Adult",NA,NA,NA
"2127",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Band 3",732,8784,"Adult",NA,NA,NA
"2128",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Free - Arrest of Bleeding",1,1.2,"Adult",NA,NA,NA
"2129",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Free - Bridge Repairs",3,3.6,"Adult",NA,NA,NA
"2130",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Free - Denture Repair",116,116,"Adult",NA,NA,NA
"2131",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2132",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Free - Removal of sutures",3,3,"Adult",NA,NA,NA
"2133",2018-09-30,"15E","E38000220","BIRMINGHAM AND SOLIHULL","E08000029","Paying adult","Urgent/Occasional",1670,2004,"Adult",NA,NA,NA
"2134",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Band 1",13245,13245,"Child",NA,NA,NA
"2135",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Band 2",3761,11283,"Child",NA,NA,NA
"2136",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Band 3",79,948,"Child",NA,NA,NA
"2137",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"2138",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"2139",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"2140",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"2141",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2142",2018-09-30,"15M","E38000229",NA,"E06000015","Child","Urgent/Occasional",652,782.4,"Child",NA,NA,NA
"2143",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Band 1",3898,3898,"Adult",NA,NA,NA
"2144",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Band 2",3522,10566,"Adult",NA,NA,NA
"2145",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Band 3",1093,13116,"Adult",NA,NA,NA
"2146",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2147",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2148",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2149",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2150",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2151",2018-09-30,"15M","E38000229",NA,"E06000015","Non-paying adult","Urgent/Occasional",1319,1582.8,"Adult",NA,NA,NA
"2152",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Band 1",16447,16447,"Adult",NA,NA,NA
"2153",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Band 2",7127,21381,"Adult",NA,NA,NA
"2154",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Band 3",927,11124,"Adult",NA,NA,NA
"2155",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2156",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2157",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Free - Denture Repair",91,91,"Adult",NA,NA,NA
"2158",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2159",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Free - Removal of sutures",1,1,"Adult",NA,NA,NA
"2160",2018-09-30,"15M","E38000229",NA,"E06000015","Paying adult","Urgent/Occasional",2586,3103.2,"Adult",NA,NA,NA
"2161",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Band 1",28880,28880,"Child",NA,NA,NA
"2162",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Band 2",7530,22590,"Child",NA,NA,NA
"2163",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Band 3",116,1392,"Child",NA,NA,NA
"2164",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"2165",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"2166",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"2167",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"2168",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2169",2018-09-30,"15M","E38000229",NA,"E10000007","Child","Urgent/Occasional",1042,1250.4,"Child",NA,NA,NA
"2170",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Band 1",8263,8263,"Adult",NA,NA,NA
"2171",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Band 2",6712,20136,"Adult",NA,NA,NA
"2172",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Band 3",1727,20724,"Adult",NA,NA,NA
"2173",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2174",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2175",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2176",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2177",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2178",2018-09-30,"15M","E38000229",NA,"E10000007","Non-paying adult","Urgent/Occasional",1929,2314.8,"Adult",NA,NA,NA
"2179",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Band 1",55529,55529,"Adult",NA,NA,NA
"2180",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Band 2",24054,72162,"Adult",NA,NA,NA
"2181",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Band 3",2662,31944,"Adult",NA,NA,NA
"2182",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Free - Arrest of Bleeding",1,1.2,"Adult",NA,NA,NA
"2183",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Free - Bridge Repairs",4,4.8,"Adult",NA,NA,NA
"2184",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Free - Denture Repair",484,484,"Adult",NA,NA,NA
"2185",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2186",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Free - Removal of sutures",1,1,"Adult",NA,NA,NA
"2187",2018-09-30,"15M","E38000229",NA,"E10000007","Paying adult","Urgent/Occasional",6170,7404,"Adult",NA,NA,NA
"2188",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Band 1",5503,5503,"Child",NA,NA,NA
"2189",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Band 2",1007,3021,"Child",NA,NA,NA
"2190",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Band 3",38,456,"Child",NA,NA,NA
"2191",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"2192",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"2193",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"2194",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"2195",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2196",2018-09-30,"99D","E38000157",NA,"E10000019","Child","Urgent/Occasional",189,226.8,"Child",NA,NA,NA
"2197",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Band 1",1203,1203,"Adult",NA,NA,NA
"2198",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Band 2",739,2217,"Adult",NA,NA,NA
"2199",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Band 3",192,2304,"Adult",NA,NA,NA
"2200",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2201",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2202",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2203",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2204",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2205",2018-09-30,"99D","E38000157",NA,"E10000019","Non-paying adult","Urgent/Occasional",202,242.4,"Adult",NA,NA,NA
"2206",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Band 1",10859,10859,"Adult",NA,NA,NA
"2207",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Band 2",4249,12747,"Adult",NA,NA,NA
"2208",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Band 3",516,6192,"Adult",NA,NA,NA
"2209",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2210",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Free - Bridge Repairs",3,3.6,"Adult",NA,NA,NA
"2211",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Free - Denture Repair",97,97,"Adult",NA,NA,NA
"2212",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2213",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Free - Removal of sutures",2,2,"Adult",NA,NA,NA
"2214",2018-09-30,"99D","E38000157",NA,"E10000019","Paying adult","Urgent/Occasional",1178,1413.6,"Adult",NA,NA,NA
"2215",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Band 1",6811,6811,"Child",NA,NA,NA
"2216",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Band 2",2270,6810,"Child",NA,NA,NA
"2217",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Band 3",70,840,"Child",NA,NA,NA
"2218",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"2219",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"2220",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"2221",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"2222",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"2223",2018-12-31,"03T","E38000099",NA,"E10000019","Child","Urgent/Occasional",534,640.8,"Child",NA,NA,NA
"2224",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Band 1",2957,2957,"Adult",NA,NA,NA
"2225",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Band 2",2416,7248,"Adult",NA,NA,NA
"2226",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Band 3",900,10800,"Adult",NA,NA,NA
"2227",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2228",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"2229",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"2230",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"2231",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"2232",2018-12-31,"03T","E38000099",NA,"E10000019","Non-paying adult","Urgent/Occasional",1192,1430.4,"Adult",NA,NA,NA
"2233",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Band 1",15690,15690,"Adult",NA,NA,NA
"2234",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Band 2",7243,21729,"Adult",NA,NA,NA
"2235",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Band 3",1169,14028,"Adult",NA,NA,NA
"2236",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"2237",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Free - Bridge Repairs",8,9.6,"Adult",NA,NA,NA
"2238",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Free - Denture Repair",167,167,"Adult",NA,NA,NA
"2239",2018-12-31,"03T","E38000099",NA,"E10000019","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
