"","Year","Geography","Parent_Code_1","Sub_ICB_Code","Group","Contract_Type","Age_Group","Gender","Dentist_Type","Dentist_Count","Financial_yr","Region","ICB"
"5424","2017-18","3. SUB Integrated Care Boards","Y58","11M","Workforce","TDS","45-54","M",NA,1,"2018",NA,NA
"5425","2017-18","3. SUB Integrated Care Boards","Y58","11M","Workforce","TDS","55+","F",NA,4,"2018",NA,NA
"5426","2017-18","3. SUB Integrated Care Boards","Y58","11M","Workforce","TDS","Under 35","F",NA,4,"2018",NA,NA
"5427","2017-18","3. SUB Integrated Care Boards","Y58","11M","Workforce","TDS","Under 35","M",NA,2,"2018",NA,NA
"5428","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","35-44","F",NA,25,"2018",NA,NA
"5429","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","35-44","M",NA,36,"2018",NA,NA
"5430","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","45-54","F",NA,25,"2018",NA,NA
"5431","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","45-54","M",NA,28,"2018",NA,NA
"5432","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","55+","F",NA,8,"2018",NA,NA
"5433","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","55+","M",NA,31,"2018",NA,NA
"5434","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","Under 35","F",NA,48,"2018",NA,NA
"5435","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","GDS","Under 35","M",NA,30,"2018",NA,NA
"5436","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","35-44","F",NA,4,"2018",NA,NA
"5437","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","35-44","M",NA,5,"2018",NA,NA
"5438","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","45-54","F",NA,1,"2018",NA,NA
"5439","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","45-54","M",NA,3,"2018",NA,NA
"5440","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","55+","M",NA,4,"2018",NA,NA
"5441","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","Under 35","F",NA,4,"2018",NA,NA
"5442","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","Mixed","Under 35","M",NA,1,"2018",NA,NA
"5443","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","35-44","F",NA,9,"2018",NA,NA
"5444","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","35-44","M",NA,4,"2018",NA,NA
"5445","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","45-54","F",NA,5,"2018",NA,NA
"5446","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","45-54","M",NA,4,"2018",NA,NA
"5447","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","55+","F",NA,9,"2018",NA,NA
"5448","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","55+","M",NA,3,"2018",NA,NA
"5449","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","Under 35","F",NA,4,"2018",NA,NA
"5450","2017-18","3. SUB Integrated Care Boards","Y58","11N","Workforce","PDS","Under 35","M",NA,2,"2018",NA,NA
"5451","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","35-44","F",NA,39,"2018",NA,NA
"5452","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","35-44","M",NA,52,"2018",NA,NA
"5453","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","45-54","F",NA,21,"2018",NA,NA
"5454","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","45-54","M",NA,35,"2018",NA,NA
"5455","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","55+","F",NA,9,"2018",NA,NA
"5456","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","55+","M",NA,32,"2018",NA,NA
"5457","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","Under 35","F",NA,62,"2018",NA,NA
"5458","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","GDS","Under 35","M",NA,44,"2018",NA,NA
"5459","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","PDS","35-44","M",NA,1,"2018",NA,NA
"5460","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","PDS","45-54","M",NA,3,"2018",NA,NA
"5461","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","PDS","55+","F",NA,1,"2018",NA,NA
"5462","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","PDS","55+","M",NA,1,"2018",NA,NA
"5463","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","35-44","F",NA,2,"2018",NA,NA
"5464","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","35-44","M",NA,2,"2018",NA,NA
"5465","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","45-54","F",NA,3,"2018",NA,NA
"5466","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","45-54","M",NA,1,"2018",NA,NA
"5467","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","55+","M",NA,3,"2018",NA,NA
"5468","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","Under 35","F",NA,15,"2018",NA,NA
"5469","2017-18","3. SUB Integrated Care Boards","Y58","11X","Workforce","TDS","Under 35","M",NA,2,"2018",NA,NA
"5470","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","35-44","F",NA,75,"2018",NA,NA
"5471","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","35-44","M",NA,68,"2018",NA,NA
"5472","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","45-54","F",NA,29,"2018",NA,NA
"5473","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","45-54","M",NA,44,"2018",NA,NA
"5474","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","55+","F",NA,18,"2018",NA,NA
"5475","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","55+","M",NA,42,"2018",NA,NA
"5476","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","Under 35","F",NA,101,"2018",NA,NA
"5477","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","GDS","Under 35","M",NA,82,"2018",NA,NA
"5478","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","Mixed","45-54","F",NA,2,"2018",NA,NA
"5479","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","Mixed","45-54","M",NA,2,"2018",NA,NA
"5480","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","Mixed","Under 35","F",NA,2,"2018",NA,NA
"5481","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","35-44","F",NA,1,"2018",NA,NA
"5482","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","35-44","M",NA,3,"2018",NA,NA
"5483","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","45-54","F",NA,6,"2018",NA,NA
"5484","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","45-54","M",NA,4,"2018",NA,NA
"5485","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","55+","F",NA,1,"2018",NA,NA
"5486","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","55+","M",NA,4,"2018",NA,NA
"5487","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","PDS","Under 35","M",NA,3,"2018",NA,NA
"5488","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","35-44","F",NA,2,"2018",NA,NA
"5489","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","35-44","M",NA,5,"2018",NA,NA
"5490","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","45-54","F",NA,3,"2018",NA,NA
"5491","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","45-54","M",NA,2,"2018",NA,NA
"5492","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","55+","F",NA,1,"2018",NA,NA
"5493","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","Under 35","F",NA,6,"2018",NA,NA
"5494","2017-18","3. SUB Integrated Care Boards","Y58","15C","Workforce","TDS","Under 35","M",NA,4,"2018",NA,NA
"5495","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","35-44","F",NA,76,"2018",NA,NA
"5496","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","35-44","M",NA,85,"2018",NA,NA
"5497","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","45-54","F",NA,50,"2018",NA,NA
"5498","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","45-54","M",NA,60,"2018",NA,NA
"5499","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","55+","F",NA,11,"2018",NA,NA
"5500","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","55+","M",NA,62,"2018",NA,NA
"5501","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","Under 35","F",NA,106,"2018",NA,NA
"5502","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","GDS","Under 35","M",NA,60,"2018",NA,NA
"5503","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","35-44","F",NA,7,"2018",NA,NA
"5504","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","35-44","M",NA,7,"2018",NA,NA
"5505","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","45-54","F",NA,4,"2018",NA,NA
"5506","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","45-54","M",NA,3,"2018",NA,NA
"5507","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","55+","M",NA,1,"2018",NA,NA
"5508","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","Under 35","F",NA,5,"2018",NA,NA
"5509","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","Mixed","Under 35","M",NA,2,"2018",NA,NA
"5510","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","35-44","F",NA,9,"2018",NA,NA
"5511","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","35-44","M",NA,5,"2018",NA,NA
"5512","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","45-54","F",NA,9,"2018",NA,NA
"5513","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","45-54","M",NA,8,"2018",NA,NA
"5514","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","55+","F",NA,7,"2018",NA,NA
"5515","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","55+","M",NA,7,"2018",NA,NA
"5516","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","Under 35","F",NA,7,"2018",NA,NA
"5517","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","PDS","Under 35","M",NA,2,"2018",NA,NA
"5518","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","35-44","F",NA,2,"2018",NA,NA
"5519","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","35-44","M",NA,5,"2018",NA,NA
"5520","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","45-54","F",NA,2,"2018",NA,NA
"5521","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","45-54","M",NA,4,"2018",NA,NA
"5522","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","55+","F",NA,2,"2018",NA,NA
"5523","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","55+","M",NA,2,"2018",NA,NA
"5524","2017-18","3. SUB Integrated Care Boards","Y58","15N","Workforce","TDS","Under 35","F",NA,5,"2018",NA,NA
"5525","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","35-44","F",NA,58,"2018",NA,NA
"5526","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","35-44","M",NA,49,"2018",NA,NA
"5527","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","45-54","F",NA,37,"2018",NA,NA
"5528","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","45-54","M",NA,47,"2018",NA,NA
"5529","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","55+","F",NA,11,"2018",NA,NA
"5530","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","55+","M",NA,41,"2018",NA,NA
"5531","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","Under 35","F",NA,76,"2018",NA,NA
"5532","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","GDS","Under 35","M",NA,57,"2018",NA,NA
"5533","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","Mixed","35-44","F",NA,3,"2018",NA,NA
"5534","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","Mixed","35-44","M",NA,2,"2018",NA,NA
"5535","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","Mixed","45-54","M",NA,1,"2018",NA,NA
"5536","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","Mixed","Under 35","F",NA,4,"2018",NA,NA
"5537","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","Mixed","Under 35","M",NA,1,"2018",NA,NA
"5538","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","35-44","F",NA,4,"2018",NA,NA
"5539","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","45-54","F",NA,4,"2018",NA,NA
"5540","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","45-54","M",NA,5,"2018",NA,NA
"5541","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","55+","F",NA,1,"2018",NA,NA
"5542","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","55+","M",NA,4,"2018",NA,NA
"5543","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","Under 35","F",NA,3,"2018",NA,NA
"5544","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","PDS","Under 35","M",NA,2,"2018",NA,NA
"5545","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","35-44","F",NA,11,"2018",NA,NA
"5546","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","35-44","M",NA,2,"2018",NA,NA
"5547","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","45-54","F",NA,4,"2018",NA,NA
"5548","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","45-54","M",NA,1,"2018",NA,NA
"5549","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","55+","F",NA,7,"2018",NA,NA
"5550","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","55+","M",NA,1,"2018",NA,NA
"5551","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","Under 35","F",NA,12,"2018",NA,NA
"5552","2017-18","3. SUB Integrated Care Boards","Y58","92G","Workforce","TDS","Under 35","M",NA,5,"2018",NA,NA
"5553","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","35-44","F",NA,12,"2018",NA,NA
"5554","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","35-44","M",NA,27,"2018",NA,NA
"5555","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","45-54","F",NA,17,"2018",NA,NA
"5556","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","45-54","M",NA,20,"2018",NA,NA
"5557","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","55+","F",NA,5,"2018",NA,NA
"5558","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","55+","M",NA,15,"2018",NA,NA
"5559","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","Under 35","F",NA,28,"2018",NA,NA
"5560","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","GDS","Under 35","M",NA,20,"2018",NA,NA
"5561","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","Mixed","35-44","F",NA,1,"2018",NA,NA
"5562","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","Mixed","45-54","F",NA,2,"2018",NA,NA
"5563","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","35-44","F",NA,6,"2018",NA,NA
"5564","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","35-44","M",NA,3,"2018",NA,NA
"5565","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","45-54","F",NA,6,"2018",NA,NA
"5566","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","45-54","M",NA,5,"2018",NA,NA
"5567","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","55+","M",NA,2,"2018",NA,NA
"5568","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","Under 35","F",NA,2,"2018",NA,NA
"5569","2017-18","3. SUB Integrated Care Boards","Y59","09D","Workforce","PDS","Under 35","M",NA,5,"2018",NA,NA
"5570","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","35-44","F",NA,45,"2018",NA,NA
"5571","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","35-44","M",NA,40,"2018",NA,NA
"5572","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","45-54","F",NA,30,"2018",NA,NA
"5573","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","45-54","M",NA,34,"2018",NA,NA
"5574","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","55+","F",NA,12,"2018",NA,NA
"5575","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","55+","M",NA,29,"2018",NA,NA
"5576","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","Under 35","F",NA,108,"2018",NA,NA
"5577","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","GDS","Under 35","M",NA,69,"2018",NA,NA
"5578","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","Mixed","45-54","F",NA,1,"2018",NA,NA
"5579","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","Mixed","Under 35","F",NA,1,"2018",NA,NA
"5580","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","Mixed","Under 35","M",NA,2,"2018",NA,NA
"5581","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","35-44","F",NA,2,"2018",NA,NA
"5582","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","35-44","M",NA,3,"2018",NA,NA
"5583","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","45-54","F",NA,2,"2018",NA,NA
"5584","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","45-54","M",NA,2,"2018",NA,NA
"5585","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","55+","F",NA,1,"2018",NA,NA
"5586","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","55+","M",NA,3,"2018",NA,NA
"5587","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","Under 35","F",NA,4,"2018",NA,NA
"5588","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","PDS","Under 35","M",NA,2,"2018",NA,NA
"5589","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","35-44","F",NA,7,"2018",NA,NA
"5590","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","35-44","M",NA,2,"2018",NA,NA
"5591","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","45-54","F",NA,2,"2018",NA,NA
"5592","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","45-54","M",NA,1,"2018",NA,NA
"5593","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","55+","F",NA,3,"2018",NA,NA
"5594","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","55+","M",NA,2,"2018",NA,NA
"5595","2017-18","3. SUB Integrated Care Boards","Y59","10Q","Workforce","TDS","Under 35","F",NA,3,"2018",NA,NA
"5596","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","35-44","F",NA,24,"2018",NA,NA
"5597","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","35-44","M",NA,21,"2018",NA,NA
"5598","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","45-54","F",NA,7,"2018",NA,NA
"5599","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","45-54","M",NA,18,"2018",NA,NA
"5600","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","55+","F",NA,6,"2018",NA,NA
"5601","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","55+","M",NA,13,"2018",NA,NA
"5602","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","Under 35","F",NA,24,"2018",NA,NA
"5603","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","GDS","Under 35","M",NA,21,"2018",NA,NA
"5604","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","PDS","35-44","M",NA,2,"2018",NA,NA
"5605","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","PDS","45-54","M",NA,4,"2018",NA,NA
"5606","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","PDS","Under 35","M",NA,1,"2018",NA,NA
"5607","2017-18","3. SUB Integrated Care Boards","Y59","10R","Workforce","TDS","45-54","F",NA,1,"2018",NA,NA
"5608","2017-18","3. SUB Integrated Care Boards","Y59","14Y","Workforce","GDS","35-44","F",NA,38,"2018",NA,NA
"5609","2017-18","3. SUB Integrated Care Boards","Y59","14Y","Workforce","GDS","35-44","M",NA,37,"2018",NA,NA
